,Order,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB,Batting Team,Bowling Team,Match ID,Match No,Season,Season Match No
1186,1,MA Beer,3.0,0,24,0,8.0,,,,0,0,Adelaide Strikers,Melbourne Stars,756735,102,BBL04,1
1187,2,JM Bird,2.0,0,25,0,12.5,,,,0,0,Adelaide Strikers,Melbourne Stars,756735,102,BBL04,1
1188,3,CA Rose,2.0,0,36,0,18.0,,,,0,0,Adelaide Strikers,Melbourne Stars,756735,102,BBL04,1
1189,4,JP Faulkner,2.0,0,21,0,10.5,,,,0,0,Adelaide Strikers,Melbourne Stars,756735,102,BBL04,1
1190,5,JW Hastings,2.3,0,31,2,12.4,,,,1,0,Adelaide Strikers,Melbourne Stars,756735,102,BBL04,1
1191,6,GJ Maxwell,1.0,0,9,0,9.0,,,,0,0,Adelaide Strikers,Melbourne Stars,756735,102,BBL04,1
1192,1,B Lee,4.0,0,21,2,5.25,,,,2,0,Melbourne Renegades,Sydney Sixers,756737,103,BBL04,2
1193,2,DE Bollinger,4.0,0,45,1,11.25,,,,1,0,Melbourne Renegades,Sydney Sixers,756737,103,BBL04,2
1194,3,BJ Dwarshuis,4.0,0,38,2,9.5,,,,2,0,Melbourne Renegades,Sydney Sixers,756737,103,BBL04,2
1195,4,SA Abbott,4.0,0,20,2,5.0,,,,0,0,Melbourne Renegades,Sydney Sixers,756737,103,BBL04,2
1196,5,LA Doran,2.0,0,18,0,9.0,,,,0,0,Melbourne Renegades,Sydney Sixers,756737,103,BBL04,2
1197,6,MC Henriques,2.0,0,11,0,5.5,,,,1,0,Melbourne Renegades,Sydney Sixers,756737,103,BBL04,2
1198,1,PM Siddle,3.0,0,29,0,9.66,,,,1,0,Sydney Sixers,Melbourne Renegades,756737,103,BBL04,2
1199,2,AL Fekete,3.0,0,22,0,7.33,,,,1,0,Sydney Sixers,Melbourne Renegades,756737,103,BBL04,2
1200,3,AD Russell,2.5,0,22,1,7.76,,,,0,0,Sydney Sixers,Melbourne Renegades,756737,103,BBL04,2
1201,4,NJ Rimmington,3.0,0,22,1,7.33,,,,0,0,Sydney Sixers,Melbourne Renegades,756737,103,BBL04,2
1202,5,DJ Bravo,3.0,0,18,0,6.0,,,,0,0,Sydney Sixers,Melbourne Renegades,756737,103,BBL04,2
1203,6,Fawad Ahmed,4.0,0,38,0,9.5,,,,0,0,Sydney Sixers,Melbourne Renegades,756737,103,BBL04,2
1204,1,JM Bird,4.0,0,31,1,7.75,,,,0,1,Hobart Hurricanes,Melbourne Stars,756739,104,BBL04,3
1205,2,DJ Worrall,4.0,0,60,0,15.0,,,,2,0,Hobart Hurricanes,Melbourne Stars,756739,104,BBL04,3
1206,3,JW Hastings,4.0,0,24,3,6.0,,,,0,1,Hobart Hurricanes,Melbourne Stars,756739,104,BBL04,3
1207,4,MA Beer,2.0,0,13,0,6.5,,,,0,0,Hobart Hurricanes,Melbourne Stars,756739,104,BBL04,3
1208,5,GJ Maxwell,2.0,0,19,0,9.5,,,,0,0,Hobart Hurricanes,Melbourne Stars,756739,104,BBL04,3
1209,6,JP Faulkner,4.0,0,42,1,10.5,,,,0,1,Hobart Hurricanes,Melbourne Stars,756739,104,BBL04,3
1210,1,XJ Doherty,4.0,0,27,1,6.75,,,,1,0,Melbourne Stars,Hobart Hurricanes,756739,104,BBL04,3
1211,2,JM Mennie,4.0,1,20,3,5.0,,,,0,0,Melbourne Stars,Hobart Hurricanes,756739,104,BBL04,3
1212,3,EP Gulbis,2.0,0,18,0,9.0,,,,0,0,Melbourne Stars,Hobart Hurricanes,756739,104,BBL04,3
1213,4,BW Hilfenhaus,4.0,0,27,4,6.75,,,,0,0,Melbourne Stars,Hobart Hurricanes,756739,104,BBL04,3
1214,5,CJ Boyce,4.0,0,28,1,7.0,,,,0,0,Melbourne Stars,Hobart Hurricanes,756739,104,BBL04,3
1215,6,DJG Sammy,2.0,0,16,0,8.0,,,,0,0,Melbourne Stars,Hobart Hurricanes,756739,104,BBL04,3
1216,1,JR Hopes,4.0,0,40,0,10.0,,,,0,0,Sydney Thunder,Brisbane Heat,756741,105,BBL04,4
1217,2,DT Christian,2.0,0,19,0,9.5,,,,1,0,Sydney Thunder,Brisbane Heat,756741,105,BBL04,4
1218,3,RM Duffield,4.0,0,39,0,9.75,,,,1,0,Sydney Thunder,Brisbane Heat,756741,105,BBL04,4
1219,4,A Flintoff,2.0,0,25,0,12.5,,,,0,0,Sydney Thunder,Brisbane Heat,756741,105,BBL04,4
1220,5,DL Vettori,4.0,0,37,0,9.25,,,,0,0,Sydney Thunder,Brisbane Heat,756741,105,BBL04,4
1221,6,CJ Gannon,4.0,0,47,1,11.75,,,,0,0,Sydney Thunder,Brisbane Heat,756741,105,BBL04,4
1222,1,GS Sandhu,3.0,0,19,3,6.33,,,,0,0,Brisbane Heat,Sydney Thunder,756741,105,BBL04,4
1223,2,PJ Cummins,3.5,0,21,2,5.47,,,,0,0,Brisbane Heat,Sydney Thunder,756741,105,BBL04,4
1224,3,JH Kallis,3.0,0,30,1,10.0,,,,0,0,Brisbane Heat,Sydney Thunder,756741,105,BBL04,4
1225,4,DP Nannes,4.0,0,33,1,8.25,,,,2,0,Brisbane Heat,Sydney Thunder,756741,105,BBL04,4
1226,5,NM Hauritz,2.0,0,25,0,12.5,,,,0,0,Brisbane Heat,Sydney Thunder,756741,105,BBL04,4
1227,6,AB McDonald,2.0,0,20,3,10.0,,,,1,0,Brisbane Heat,Sydney Thunder,756741,105,BBL04,4
1228,1,J Botha,4.0,0,25,1,6.25,,,,0,0,Perth Scorchers,Adelaide Strikers,756743,106,BBL04,5
1229,2,KW Richardson,4.0,0,31,3,7.75,,,,1,0,Perth Scorchers,Adelaide Strikers,756743,106,BBL04,5
1230,3,KA Pollard,1.0,0,11,0,11.0,,,,0,0,Perth Scorchers,Adelaide Strikers,756743,106,BBL04,5
1231,4,TL Lawford,3.0,0,15,0,5.0,,,,0,0,Perth Scorchers,Adelaide Strikers,756743,106,BBL04,5
1232,5,A Zampa,4.0,0,30,1,7.5,,,,0,0,Perth Scorchers,Adelaide Strikers,756743,106,BBL04,5
1233,6,B Laughlin,4.0,0,32,1,8.0,,,,0,0,Perth Scorchers,Adelaide Strikers,756743,106,BBL04,5
1234,1,AJ Turner,3.0,0,20,1,6.66,,,,0,0,Adelaide Strikers,Perth Scorchers,756743,106,BBL04,5
1235,2,JP Behrendorff,4.0,0,22,4,5.5,,,,0,0,Adelaide Strikers,Perth Scorchers,756743,106,BBL04,5
1236,3,AJ Tye,4.0,0,23,0,5.75,,,,2,0,Adelaide Strikers,Perth Scorchers,756743,106,BBL04,5
1237,4,Yasir Arafat,3.4,0,26,1,7.09,,,,0,1,Adelaide Strikers,Perth Scorchers,756743,106,BBL04,5
1238,5,JM Muirhead,4.0,0,38,1,9.5,,,,1,0,Adelaide Strikers,Perth Scorchers,756743,106,BBL04,5
1239,6,AC Agar,1.0,0,8,1,8.0,,,,0,0,Adelaide Strikers,Perth Scorchers,756743,106,BBL04,5
1240,1,B Lee,4.0,0,34,3,8.5,,,,0,0,Hobart Hurricanes,Sydney Sixers,756745,107,BBL04,6
1241,2,DE Bollinger,4.0,0,27,1,6.75,,,,1,0,Hobart Hurricanes,Sydney Sixers,756745,107,BBL04,6
1242,3,SA Abbott,4.0,0,29,0,7.25,,,,0,0,Hobart Hurricanes,Sydney Sixers,756745,107,BBL04,6
1243,4,BJ Dwarshuis,2.0,0,26,0,13.0,,,,0,0,Hobart Hurricanes,Sydney Sixers,756745,107,BBL04,6
1244,5,MC Henriques,4.0,0,22,2,5.5,,,,1,0,Hobart Hurricanes,Sydney Sixers,756745,107,BBL04,6
1245,6,LA Doran,1.0,0,15,1,15.0,,,,0,0,Hobart Hurricanes,Sydney Sixers,756745,107,BBL04,6
1246,1,BW Hilfenhaus,4.0,0,40,0,10.0,,,,0,0,Sydney Sixers,Hobart Hurricanes,756745,107,BBL04,6
1247,2,JM Mennie,4.0,0,35,1,8.75,,,,0,0,Sydney Sixers,Hobart Hurricanes,756745,107,BBL04,6
1248,3,XJ Doherty,4.0,0,32,1,8.0,,,,0,0,Sydney Sixers,Hobart Hurricanes,756745,107,BBL04,6
1249,4,CJ Boyce,4.0,0,24,1,6.0,,,,0,0,Sydney Sixers,Hobart Hurricanes,756745,107,BBL04,6
1250,5,DJG Sammy,2.0,0,20,0,10.0,,,,0,0,Sydney Sixers,Hobart Hurricanes,756745,107,BBL04,6
1251,6,EP Gulbis,0.1,0,4,0,24.0,,,,0,0,Sydney Sixers,Hobart Hurricanes,756745,107,BBL04,6
1252,1,NP Winter,2.0,0,15,0,7.5,,,,2,0,Perth Scorchers,Melbourne Renegades,756747,108,BBL04,7
1253,2,AL Fekete,4.0,0,41,1,10.25,,,,1,0,Perth Scorchers,Melbourne Renegades,756747,108,BBL04,7
1254,3,MW Short,3.0,0,26,1,8.66,,,,0,0,Perth Scorchers,Melbourne Renegades,756747,108,BBL04,7
1255,4,DJ Bravo,4.0,0,48,1,12.0,,,,0,0,Perth Scorchers,Melbourne Renegades,756747,108,BBL04,7
1256,5,AJ Finch,1.0,0,6,0,6.0,,,,0,0,Perth Scorchers,Melbourne Renegades,756747,108,BBL04,7
1257,6,AD Russell,3.0,0,26,0,8.66,,,,0,0,Perth Scorchers,Melbourne Renegades,756747,108,BBL04,7
1258,7,Fawad Ahmed,3.0,0,25,0,8.33,,,,0,0,Perth Scorchers,Melbourne Renegades,756747,108,BBL04,7
1259,1,JP Behrendorff,4.0,0,16,2,4.0,,,,0,0,Melbourne Renegades,Perth Scorchers,756747,108,BBL04,7
1260,2,AJ Turner,1.0,0,3,0,3.0,,,,0,0,Melbourne Renegades,Perth Scorchers,756747,108,BBL04,7
1261,3,MW Dixon,4.0,0,30,1,7.5,,,,2,0,Melbourne Renegades,Perth Scorchers,756747,108,BBL04,7
1262,4,AC Agar,3.0,0,22,2,7.33,,,,0,0,Melbourne Renegades,Perth Scorchers,756747,108,BBL04,7
1263,5,AJ Tye,4.0,0,36,2,9.0,,,,1,0,Melbourne Renegades,Perth Scorchers,756747,108,BBL04,7
1264,6,Yasir Arafat,4.0,0,46,1,11.5,,,,2,0,Melbourne Renegades,Perth Scorchers,756747,108,BBL04,7
1265,1,GS Sandhu,4.0,0,28,2,7.0,,,,2,0,Sydney Sixers,Sydney Thunder,756749,109,BBL04,8
1266,2,PJ Cummins,4.0,0,23,1,5.75,,,,1,0,Sydney Sixers,Sydney Thunder,756749,109,BBL04,8
1267,3,JH Kallis,4.0,0,38,0,9.5,,,,0,0,Sydney Sixers,Sydney Thunder,756749,109,BBL04,8
1268,4,DP Nannes,3.0,0,32,2,10.66,,,,2,0,Sydney Sixers,Sydney Thunder,756749,109,BBL04,8
1269,5,AB McDonald,1.0,0,7,0,7.0,,,,1,0,Sydney Sixers,Sydney Thunder,756749,109,BBL04,8
1270,6,NM Hauritz,4.0,0,35,2,8.75,,,,0,0,Sydney Sixers,Sydney Thunder,756749,109,BBL04,8
1271,1,B Lee,4.0,0,28,1,7.0,,,,5,0,Sydney Thunder,Sydney Sixers,756749,109,BBL04,8
1272,2,MA Starc,4.0,0,36,1,9.0,,,,2,0,Sydney Thunder,Sydney Sixers,756749,109,BBL04,8
1273,3,DE Bollinger,4.0,0,45,0,11.25,,,,0,0,Sydney Thunder,Sydney Sixers,756749,109,BBL04,8
1274,4,SA Abbott,4.0,0,28,2,7.0,,,,0,0,Sydney Thunder,Sydney Sixers,756749,109,BBL04,8
1275,5,LA Doran,2.0,0,14,0,7.0,,,,0,0,Sydney Thunder,Sydney Sixers,756749,109,BBL04,8
1276,6,MC Henriques,2.0,0,9,0,4.5,,,,0,0,Sydney Thunder,Sydney Sixers,756749,109,BBL04,8
1277,1,JM Bird,4.0,0,31,1,7.75,,,,1,0,Brisbane Heat,Melbourne Stars,756751,110,BBL04,9
1278,2,JP Faulkner,4.0,0,26,2,6.5,,,,0,1,Brisbane Heat,Melbourne Stars,756751,110,BBL04,9
1279,3,JW Hastings,4.0,0,30,2,7.5,,,,0,0,Brisbane Heat,Melbourne Stars,756751,110,BBL04,9
1280,4,MA Beer,4.0,0,30,0,7.5,,,,0,0,Brisbane Heat,Melbourne Stars,756751,110,BBL04,9
1281,5,SM Boland,4.0,0,45,2,11.25,,,,1,0,Brisbane Heat,Melbourne Stars,756751,110,BBL04,9
1282,1,RM Duffield,4.0,1,28,3,7.0,,,,1,0,Melbourne Stars,Brisbane Heat,756751,110,BBL04,9
1283,2,MT Steketee,2.0,0,18,0,9.0,,,,0,0,Melbourne Stars,Brisbane Heat,756751,110,BBL04,9
1284,3,A Flintoff,4.0,0,41,2,10.25,,,,2,0,Melbourne Stars,Brisbane Heat,756751,110,BBL04,9
1285,4,BCJ Cutting,2.0,0,25,0,12.5,,,,0,0,Melbourne Stars,Brisbane Heat,756751,110,BBL04,9
1286,5,JR Hopes,2.0,0,6,0,3.0,,,,0,0,Melbourne Stars,Brisbane Heat,756751,110,BBL04,9
1287,6,DT Christian,2.0,0,12,1,6.0,,,,0,0,Melbourne Stars,Brisbane Heat,756751,110,BBL04,9
1288,7,DL Vettori,4.0,0,28,1,7.0,,,,1,0,Melbourne Stars,Brisbane Heat,756751,110,BBL04,9
1289,1,B Lee,4.0,0,20,0,5.0,,,,0,0,Perth Scorchers,Sydney Sixers,756753,111,BBL04,10
1290,2,MA Starc,4.0,0,21,2,5.25,,,,1,0,Perth Scorchers,Sydney Sixers,756753,111,BBL04,10
1291,3,DE Bollinger,2.0,0,21,0,10.5,,,,0,0,Perth Scorchers,Sydney Sixers,756753,111,BBL04,10
1292,4,SA Abbott,4.0,0,33,1,8.25,,,,0,0,Perth Scorchers,Sydney Sixers,756753,111,BBL04,10
1293,5,MC Henriques,3.0,0,17,0,5.66,,,,0,0,Perth Scorchers,Sydney Sixers,756753,111,BBL04,10
1294,6,LA Doran,3.0,0,22,2,7.33,,,,0,0,Perth Scorchers,Sydney Sixers,756753,111,BBL04,10
1295,1,MW Dixon,4.0,0,22,2,5.5,,,,2,0,Sydney Sixers,Perth Scorchers,756753,111,BBL04,10
1296,2,JP Behrendorff,4.0,0,17,1,4.25,,,,0,0,Sydney Sixers,Perth Scorchers,756753,111,BBL04,10
1297,3,AC Agar,2.0,0,22,0,11.0,,,,1,0,Sydney Sixers,Perth Scorchers,756753,111,BBL04,10
1298,4,Yasir Arafat,2.3,0,15,2,6.0,,,,1,0,Sydney Sixers,Perth Scorchers,756753,111,BBL04,10
1299,5,AJ Tye,2.0,0,12,2,6.0,,,,0,0,Sydney Sixers,Perth Scorchers,756753,111,BBL04,10
1300,6,AC Voges,2.0,0,6,0,3.0,,,,0,0,Sydney Sixers,Perth Scorchers,756753,111,BBL04,10
1301,7,AJ Turner,1.0,0,3,2,3.0,,,,0,0,Sydney Sixers,Perth Scorchers,756753,111,BBL04,10
1302,1,JL Pattinson,4.0,0,24,3,6.0,,,,0,0,Sydney Thunder,Melbourne Renegades,756755,112,BBL04,11
1303,2,PM Siddle,4.0,0,23,0,5.75,,,,1,1,Sydney Thunder,Melbourne Renegades,756755,112,BBL04,11
1304,3,MW Short,2.0,0,8,0,4.0,,,,0,0,Sydney Thunder,Melbourne Renegades,756755,112,BBL04,11
1305,4,AD Russell,4.0,0,20,2,5.0,,,,1,0,Sydney Thunder,Melbourne Renegades,756755,112,BBL04,11
1306,5,DJ Bravo,3.0,0,19,0,6.33,,,,2,0,Sydney Thunder,Melbourne Renegades,756755,112,BBL04,11
1307,6,NJ Rimmington,3.0,0,20,0,6.66,,,,0,0,Sydney Thunder,Melbourne Renegades,756755,112,BBL04,11
1308,1,GS Sandhu,4.0,0,31,0,7.75,,,,1,0,Melbourne Renegades,Sydney Thunder,756755,112,BBL04,11
1309,2,PJ Cummins,2.5,0,31,0,10.94,,,,0,0,Melbourne Renegades,Sydney Thunder,756755,112,BBL04,11
1310,3,DP Nannes,2.0,0,18,1,9.0,,,,1,0,Melbourne Renegades,Sydney Thunder,756755,112,BBL04,11
1311,4,JH Kallis,3.0,0,13,0,4.33,,,,0,0,Melbourne Renegades,Sydney Thunder,756755,112,BBL04,11
1312,5,AB McDonald,1.0,0,9,0,9.0,,,,0,0,Melbourne Renegades,Sydney Thunder,756755,112,BBL04,11
1313,6,NM Hauritz,1.0,0,14,1,14.0,,,,0,0,Melbourne Renegades,Sydney Thunder,756755,112,BBL04,11
1314,1,KW Richardson,2.0,0,12,1,6.0,,,,0,0,Hobart Hurricanes,Adelaide Strikers,756757,113,BBL04,12
1315,2,CJ Simmons,4.0,0,21,0,5.25,,,,0,0,Hobart Hurricanes,Adelaide Strikers,756757,113,BBL04,12
1316,3,SW Tait,4.0,0,22,3,5.5,,,,0,0,Hobart Hurricanes,Adelaide Strikers,756757,113,BBL04,12
1317,4,B Laughlin,3.0,0,26,2,8.66,,,,1,0,Hobart Hurricanes,Adelaide Strikers,756757,113,BBL04,12
1318,5,A Zampa,4.0,0,19,1,4.75,,,,1,0,Hobart Hurricanes,Adelaide Strikers,756757,113,BBL04,12
1319,6,J Botha,3.0,0,33,1,11.0,,,,0,0,Hobart Hurricanes,Adelaide Strikers,756757,113,BBL04,12
1320,1,T van der Gugten,3.0,0,32,0,10.66,,,,0,0,Adelaide Strikers,Hobart Hurricanes,756757,113,BBL04,12
1321,2,JM Mennie,2.0,0,18,0,9.0,,,,0,0,Adelaide Strikers,Hobart Hurricanes,756757,113,BBL04,12
1322,3,DJG Sammy,3.0,0,10,1,3.33,,,,0,0,Adelaide Strikers,Hobart Hurricanes,756757,113,BBL04,12
1323,4,BW Hilfenhaus,1.3,0,32,0,21.33,,,,0,0,Adelaide Strikers,Hobart Hurricanes,756757,113,BBL04,12
1324,5,CJ Boyce,4.0,0,42,1,10.5,,,,0,0,Adelaide Strikers,Hobart Hurricanes,756757,113,BBL04,12
1325,6,EP Gulbis,1.0,0,4,0,4.0,,,,1,0,Adelaide Strikers,Hobart Hurricanes,756757,113,BBL04,12
1326,1,AJ Turner,1.0,0,8,0,8.0,,,,0,0,Sydney Thunder,Perth Scorchers,756759,114,BBL04,13
1327,2,JP Behrendorff,4.0,0,40,1,10.0,,,,0,1,Sydney Thunder,Perth Scorchers,756759,114,BBL04,13
1328,3,MW Dixon,4.0,0,48,0,12.0,,,,0,0,Sydney Thunder,Perth Scorchers,756759,114,BBL04,13
1329,4,AJ Tye,4.0,0,26,1,6.5,,,,0,0,Sydney Thunder,Perth Scorchers,756759,114,BBL04,13
1330,5,Yasir Arafat,4.0,0,30,0,7.5,,,,1,0,Sydney Thunder,Perth Scorchers,756759,114,BBL04,13
1331,6,AC Agar,3.0,0,26,1,8.66,,,,0,0,Sydney Thunder,Perth Scorchers,756759,114,BBL04,13
1332,1,JH Kallis,4.0,0,24,2,6.0,,,,1,0,Perth Scorchers,Sydney Thunder,756759,114,BBL04,13
1333,2,JK Lalor,4.0,0,23,1,5.75,,,,0,0,Perth Scorchers,Sydney Thunder,756759,114,BBL04,13
1334,3,NM Hauritz,4.0,0,34,2,8.5,,,,0,0,Perth Scorchers,Sydney Thunder,756759,114,BBL04,13
1335,4,PJ Cummins,4.0,0,39,0,9.75,,,,5,0,Perth Scorchers,Sydney Thunder,756759,114,BBL04,13
1336,5,GS Sandhu,4.0,0,37,0,9.25,,,,1,2,Perth Scorchers,Sydney Thunder,756759,114,BBL04,13
1337,1,XJ Doherty,4.0,0,32,0,8.0,,,,0,0,Brisbane Heat,Hobart Hurricanes,756761,115,BBL04,14
1338,2,JM Mennie,4.0,0,44,1,11.0,,,,0,0,Brisbane Heat,Hobart Hurricanes,756761,115,BBL04,14
1339,3,JK Reed,4.0,0,41,1,10.25,,,,0,0,Brisbane Heat,Hobart Hurricanes,756761,115,BBL04,14
1340,4,DJG Sammy,4.0,0,51,1,12.75,,,,1,0,Brisbane Heat,Hobart Hurricanes,756761,115,BBL04,14
1341,5,CJ Boyce,4.0,0,40,3,10.0,,,,1,0,Brisbane Heat,Hobart Hurricanes,756761,115,BBL04,14
1342,1,DL Vettori,4.0,0,46,0,11.5,,,,0,0,Hobart Hurricanes,Brisbane Heat,756761,115,BBL04,14
1343,2,RM Duffield,3.0,0,36,1,12.0,,,,1,0,Hobart Hurricanes,Brisbane Heat,756761,115,BBL04,14
1344,3,DT Christian,1.0,0,14,0,14.0,,,,0,0,Hobart Hurricanes,Brisbane Heat,756761,115,BBL04,14
1345,4,JR Hopes,4.0,0,31,0,7.75,,,,0,0,Hobart Hurricanes,Brisbane Heat,756761,115,BBL04,14
1346,5,A Flintoff,2.0,0,28,1,14.0,,,,0,0,Hobart Hurricanes,Brisbane Heat,756761,115,BBL04,14
1347,6,BCJ Cutting,1.0,0,14,0,14.0,,,,4,0,Hobart Hurricanes,Brisbane Heat,756761,115,BBL04,14
1348,7,JS Floros,4.0,0,35,2,8.75,,,,3,0,Hobart Hurricanes,Brisbane Heat,756761,115,BBL04,14
1349,1,JL Pattinson,4.0,0,42,0,10.5,,,,3,0,Melbourne Stars,Melbourne Renegades,756763,116,BBL04,15
1350,2,NP Winter,3.0,0,24,2,8.0,,,,0,0,Melbourne Stars,Melbourne Renegades,756763,116,BBL04,15
1351,3,NJ Rimmington,2.0,0,16,0,8.0,,,,1,0,Melbourne Stars,Melbourne Renegades,756763,116,BBL04,15
1352,4,Fawad Ahmed,4.0,0,22,0,5.5,,,,0,0,Melbourne Stars,Melbourne Renegades,756763,116,BBL04,15
1353,5,AD Russell,2.0,0,26,1,13.0,,,,0,1,Melbourne Stars,Melbourne Renegades,756763,116,BBL04,15
1354,6,AJ Finch,2.0,0,14,0,7.0,,,,1,0,Melbourne Stars,Melbourne Renegades,756763,116,BBL04,15
1355,7,DJ Bravo,3.0,0,22,3,7.33,,,,0,0,Melbourne Stars,Melbourne Renegades,756763,116,BBL04,15
1356,1,MA Beer,4.0,0,14,2,3.5,,,,1,0,Melbourne Renegades,Melbourne Stars,756763,116,BBL04,15
1357,2,JM Bird,3.0,0,12,2,4.0,,,,0,0,Melbourne Renegades,Melbourne Stars,756763,116,BBL04,15
1358,3,JW Hastings,1.0,0,6,1,6.0,,,,0,0,Melbourne Renegades,Melbourne Stars,756763,116,BBL04,15
1359,4,JP Faulkner,1.4,0,8,1,4.8,,,,0,0,Melbourne Renegades,Melbourne Stars,756763,116,BBL04,15
1360,5,GJ Maxwell,1.0,0,2,1,2.0,,,,0,0,Melbourne Renegades,Melbourne Stars,756763,116,BBL04,15
1361,6,SM Boland,2.0,0,10,2,5.0,,,,2,0,Melbourne Renegades,Melbourne Stars,756763,116,BBL04,15
1362,1,KW Richardson,4.0,0,30,0,7.5,,,,0,0,Brisbane Heat,Adelaide Strikers,756765,117,BBL04,16
1363,2,CJ Simmons,4.0,0,26,2,6.5,,,,0,0,Brisbane Heat,Adelaide Strikers,756765,117,BBL04,16
1364,3,TL Lawford,1.0,0,15,0,15.0,,,,0,0,Brisbane Heat,Adelaide Strikers,756765,117,BBL04,16
1365,4,KA Pollard,1.0,0,11,0,11.0,,,,0,0,Brisbane Heat,Adelaide Strikers,756765,117,BBL04,16
1366,5,B Laughlin,3.0,0,31,2,10.33,,,,1,0,Brisbane Heat,Adelaide Strikers,756765,117,BBL04,16
1367,6,A Zampa,3.0,0,13,1,4.33,,,,0,0,Brisbane Heat,Adelaide Strikers,756765,117,BBL04,16
1368,7,J Botha,4.0,0,25,1,6.25,,,,1,0,Brisbane Heat,Adelaide Strikers,756765,117,BBL04,16
1369,1,RM Duffield,4.0,0,32,0,8.0,,,,3,0,Adelaide Strikers,Brisbane Heat,756765,117,BBL04,16
1370,2,MT Steketee,2.0,0,10,1,5.0,,,,0,0,Adelaide Strikers,Brisbane Heat,756765,117,BBL04,16
1371,3,CJ Gannon,2.5,0,32,2,11.29,,,,0,0,Adelaide Strikers,Brisbane Heat,756765,117,BBL04,16
1372,4,BCJ Cutting,2.0,0,12,0,6.0,,,,1,0,Adelaide Strikers,Brisbane Heat,756765,117,BBL04,16
1373,5,JR Hopes,4.0,0,30,1,7.5,,,,2,0,Adelaide Strikers,Brisbane Heat,756765,117,BBL04,16
1374,6,DL Vettori,3.0,0,23,0,7.66,,,,0,0,Adelaide Strikers,Brisbane Heat,756765,117,BBL04,16
1375,7,DT Christian,1.0,0,13,0,13.0,,,,0,1,Adelaide Strikers,Brisbane Heat,756765,117,BBL04,16
1376,1,GJ Maxwell,3.0,0,24,0,8.0,,,,1,0,Sydney Sixers,Melbourne Stars,756767,118,BBL04,17
1377,2,JM Bird,3.0,0,19,1,6.33,,,,0,0,Sydney Sixers,Melbourne Stars,756767,118,BBL04,17
1378,3,JP Faulkner,2.0,0,24,1,12.0,,,,0,0,Sydney Sixers,Melbourne Stars,756767,118,BBL04,17
1379,4,JW Hastings,4.0,0,37,2,9.25,,,,0,0,Sydney Sixers,Melbourne Stars,756767,118,BBL04,17
1380,5,SM Boland,4.0,0,19,2,4.75,,,,0,0,Sydney Sixers,Melbourne Stars,756767,118,BBL04,17
1381,6,MA Beer,4.0,0,24,0,6.0,,,,1,0,Sydney Sixers,Melbourne Stars,756767,118,BBL04,17
1382,1,B Lee,4.0,0,31,1,7.75,,,,2,0,Melbourne Stars,Sydney Sixers,756767,118,BBL04,17
1383,2,DE Bollinger,4.0,0,32,1,8.0,,,,1,0,Melbourne Stars,Sydney Sixers,756767,118,BBL04,17
1384,3,SNJ O'Keefe,4.0,0,24,0,6.0,,,,0,0,Melbourne Stars,Sydney Sixers,756767,118,BBL04,17
1385,4,SA Abbott,3.0,0,24,0,8.0,,,,2,0,Melbourne Stars,Sydney Sixers,756767,118,BBL04,17
1386,5,BJ Dwarshuis,4.0,0,31,2,7.75,,,,0,0,Melbourne Stars,Sydney Sixers,756767,118,BBL04,17
1387,6,MC Henriques,1.0,0,6,0,6.0,,,,0,0,Melbourne Stars,Sydney Sixers,756767,118,BBL04,17
1388,1,CJ Simmons,2.0,0,19,0,9.5,,,,0,0,Perth Scorchers,Adelaide Strikers,756769,119,BBL04,18
1389,2,KW Richardson,4.0,1,18,0,4.5,,,,1,0,Perth Scorchers,Adelaide Strikers,756769,119,BBL04,18
1390,3,B Laughlin,4.0,0,27,2,6.75,,,,0,0,Perth Scorchers,Adelaide Strikers,756769,119,BBL04,18
1391,4,A Zampa,4.0,0,26,2,6.5,,,,0,0,Perth Scorchers,Adelaide Strikers,756769,119,BBL04,18
1392,5,J Botha,2.0,0,13,0,6.5,,,,0,0,Perth Scorchers,Adelaide Strikers,756769,119,BBL04,18
1393,6,SW Tait,4.0,0,27,2,6.75,,,,2,1,Perth Scorchers,Adelaide Strikers,756769,119,BBL04,18
1394,1,Yasir Arafat,3.3,0,30,2,8.57,,,,1,1,Adelaide Strikers,Perth Scorchers,756769,119,BBL04,18
1395,2,JP Behrendorff,4.0,0,24,1,6.0,,,,0,0,Adelaide Strikers,Perth Scorchers,756769,119,BBL04,18
1396,3,AJ Tye,4.0,0,20,2,5.0,,,,1,0,Adelaide Strikers,Perth Scorchers,756769,119,BBL04,18
1397,4,AC Agar,4.0,0,24,2,6.0,,,,0,0,Adelaide Strikers,Perth Scorchers,756769,119,BBL04,18
1398,5,GB Hogg,4.0,0,11,2,2.75,,,,0,0,Adelaide Strikers,Perth Scorchers,756769,119,BBL04,18
1399,1,JK Reed,4.0,0,11,4,2.75,,,,1,0,Sydney Thunder,Hobart Hurricanes,756771,122,BBL04,19
1400,2,BW Hilfenhaus,3.0,0,9,1,3.0,,,,0,0,Sydney Thunder,Hobart Hurricanes,756771,122,BBL04,19
1401,3,TT Bresnan,3.0,0,21,1,7.0,,,,1,0,Sydney Thunder,Hobart Hurricanes,756771,122,BBL04,19
